year,kind,division,award,title,author_affiliation,official_summary,url,local_path,retrieved_at,sha256,bytes,paper_id,page_count,character_count,method_tags,theme_tags,purpose_excerpt,conclusion_excerpt,text_path,note_path
2018,paper,高校生の部,総務大臣賞,本当に日本の医療は危機的状況にあるのか?,大段 利々子(広島大学附属高等学校) 医療問題について、医師数、病院数と人口構成比や自治体の経済力などの関係性を分析した上で、高齢者の地域経済への貢献が重要と指摘,,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018H-daijin.pdf,references/awards/raw/2018/high-school/2018H-daijin.pdf,2026-08-17T07:53:46.763074+00:00,e7f020a7b0c244ba133dc8b1075096cd1e9265381d16fb31cd51381c50a0cbb9,658187,2018H-daijin,7,11925,記述統計・可視化 / 相関分析,健康・医療,"研究の目的と 問題意識 の背 景 
 社会の超高齢化、医師の需要と供給のバランスの崩れや地域偏在、さらには医療経済的な視点からも日本の医療
が危 機的 状況 に 陥り つつ あ る と言 われ てい る(1)。 し かし 、 政令 指定 都市 で ある 広島 市 に 住ん でい る私 に は、 これ まで
医療危機を実感することはなかった。そこで、全国の市区町村データから医療および経済に関わるデータを抽出し
て、 「 本 当に 日本 の 医療 は危 機 的状 況に ある の か？ 」を 解 析 した 。 
 
 
2. 研究の方法と 手順 
 SSDSE「都 道 府県 ・ 市区 町村 のす がた （ 社会 ・ 人口 統計 体 系） の 市区 町村 デー タ から 約 100 項目 余を 抜き 出 し、 縦
に市区町村、横にデータ項目が並ぶ表形式のデータに整備したもの」を用い、都道府県別の人口、医師数、病院数
や地 方経 済関 連 のデ ータ を 抽 出し て、 単位 人 口あ たり の 医 師数 、病 院数 な どを 解析 し た 。 
 
 
3. データの抽出、 データセ ッ トへの変数の 追加とそ の出 典、 分析に用い た変数に 行 った変換や加 工など 
 
3.1 医師は本当に 地域偏在 して いるのか？ 
 厚 生労 働省 によ る 「医 師の 需給 に関 する 基 礎資 料」 （平 成29 年 6 月 15 日 ）(2) によ ると 、人 口１ 万 人あ たり 医","考察が的確になるでしょう。 
 
また都道府県別データの全国での分析結果と、 市町村別データの広島県での分析
結果を比較してばらつきの違いを分析していて、 大変興味深い考察もされています。
全国の都道府県は、 必ずしも一様ではありませんので、 データの分布特性や、 各地
域の特徴を示すことができる分析方法などについて、 今後も学習を続けてください。 
 

 1
本当に日本の医療は危機的状況にあるのか？ 
 
 
大段 利々子 
 
 広島大学附属高等学校 1 年 
 
 
 
1. 研究の目的と 問題意識 の背 景 
 社会の超高齢化、医師の需要と供給のバランスの崩れや地域偏在、さらには医療経済的な視点からも日本の医療
が危 機的 状況 に 陥り つつ あ る と言 われ てい る(1)。 し かし 、 政令 指定 都市 で ある 広島 市 に 住ん でい る私 に は、 これ まで
医療危機を実感することはなかった。そこで、全国の市区町村データから医療および経済に関わるデータを抽出し
て、 「 本 当に 日本 の 医療 は危 機 的状 況に ある の か？ 」を 解 析 した 。 
 
 
2. 研究の方法と 手順 
 SSDSE「都 道 府県 ・ 市区 町村 のす がた （ 社会 ・ 人口 統計 体 系） の 市区 町村 デー タ から 約 100 項目 余を 抜き 出 し、 縦
に市区町村、横にデータ項目が並ぶ表形式のデータに整備したもの」を用い、都道府県別の人口、医師数",references/awards/text/2018/high-school/2018H-daijin.txt,references/awards/notes/2018/high-school/2018H-daijin.md
2018,paper,高校生の部,優秀賞,SSDSEデータを活用した全国学習状況調査結果との相関分析,宮本 雨月、金山 瑠依、門脇 俊樹(和歌山県立田辺工業高等学校) 小学生の学習への関心や取組について、家族構成や自治体の教育費等との関係を分析した結果、大家族世帯が学習状況に良い影響を与えると指摘,,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018H-yuusyuu.pdf,references/awards/raw/2018/high-school/2018H-yuusyuu.pdf,2026-08-17T07:53:46.763074+00:00,9b7ed60e7bd64a1c0d64afe68c185ddd3f1ceceeccbc0f151378e3230962ac86,503750,2018H-yuusyuu,6,10730,相関分析 / 検定,,"はじめに 
毎年、子供達の学力状況を把握するため文部科学省により全国的な学力調査「全国学力・学習状況調査（全国学
力テスト） 」が実施されている。小学6年生と中学3年生を対象に実施され、結果として国語A・B、算数（数学）
A・B の正答率および学習状況調査の結果が都道府県別に公表されている。結果については、メディア等でも大き
く取り上げられるため世間の関心が高くなっている。 
学習に関する意欲や関心等に関しては本人の要因だけでなく、家庭環境や自治体の政策による影響も考えられ
るため SSDSE のデータの中で、家庭の状況や教育費等の支出に関するデータ項目と学習状況調査結果との関連性
を検討、考察することとした。 
本分析では、 学力である平均正答率には着目せず、 学習状況における学習への関心等のデータに着目して分析を
行うこととし、 特に、 中学生よりは小学生の方が家庭の状況による影響が大きいと考え、 小学生の都道府県別の学
習状況調査結果の数値を基準として、SSDSEのデータ項目を基に加工した関連データとの相関関係を考察した。 
 
2. 研究の方法 
2.1 全国学力・学習状況調査データの活用 
平成 29 年度全国学力・学習状況調査結果資料【小学校・都道府県別】の児童質問紙調査項目
(1)
( 表 1) における学
習に対する関心・意欲・態度（国語への関心等・数学への関心等） 、規範意識・自尊感情、学習の基盤となる活動
習慣（言語活動・読解力・生活習慣・学習習慣）の質問紙結","結論が、 文部科学省などが報告していることに関わるので、 論文の中に、 先行研
究、 参考資料を参照し、 自分たちの分析結果を比較することができれば、 一層優れ
た論文となるでしょう。 
 

SSDSE データを活用した全国学習状況調査結果との相関分析 
 
 
宮本雨月
*1
・金山瑠依
*1
・門脇俊樹
*1
 
 
*1: 和歌山県立田辺工業高等学校 
 
 
 
 
 
1. はじめに 
毎年、子供達の学力状況を把握するため文部科学省により全国的な学力調査「全国学力・学習状況調査（全国学
力テスト） 」が実施されている。小学6年生と中学3年生を対象に実施され、結果として国語A・B、算数（数学）
A・B の正答率および学習状況調査の結果が都道府県別に公表されている。結果については、メディア等でも大き
く取り上げられるため世間の関心が高くなっている。 
学習に関する意欲や関心等に関しては本人の要因だけでなく、家庭環境や自治体の政策による影響も考えられ
るため SSDSE のデータの中で、家庭の状況や教育費等の支出に関するデータ項目と学習状況調査結果との関連性
を検討、考察することとした。 
本分析では、 学力である平均正答率には着目せず、 学習状況における学習への関心等のデータに着目して分析を
行うこととし、 特に、 中学生よりは小学生の方が家庭の状況による影響が大きいと考え、 小学生の都道府県別の学
習状況調査結果の数値を基準として、SSDSEのデータ項目を基に加工した関",references/awards/text/2018/high-school/2018H-yuusyuu.txt,references/awards/notes/2018/high-school/2018H-yuusyuu.md
2018,paper,高校生の部,日本統計協会賞,交流人口増加による愛媛県の活性化,白石 大悟、高田 蒼大、武田 裕喜(愛媛県立松山南高等学校) 人口減少による経済の縮小に対して、外国人旅行者の増加を目指し、温泉旅館の利用促進を提案。様々な公的統計を活用し、経済波及効果も推計,,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018H-kyoukai.pdf,references/awards/raw/2018/high-school/2018H-kyoukai.pdf,2026-08-17T07:53:46.763074+00:00,6eafa22aeace1bb44b51f459903714b7f6fd91d131fabf78a54d56c92b93660e,306956,2018H-kyoukai,8,6011,記述統計・可視化,人口・移住,"はじめに 
 現在日本、特に地方部では少子高齢化に伴う大規模な過疎化が進行している（図 1） 。 
2020 年以降は「国立社会保障・人口問題研究所」のデータ（平成 30 年 3 月公表）に基づく推計値では
あるが、首都である東京でさえ人口が減少していくようだ。人口減少に歯止めをかけるべく実行すべき
は人口の増加だろう。しかし、表一のとおり全国のいたるところで人口減少は進んでいるため、他県か
らの移住で愛媛県の人口問題が解決になっても、他県の状況が悪化していくことになる。そこで私たち
が目を付けたのは『交流人口』だ。交流人口とは外部からある地域に目的問わず訪れる人のことで、人
口減少による経済の縮小の穴埋めとして交流人口による経済効果に期待するということだ。 交流人口の
ターゲットとしては外国人旅行客とする。なぜなら、現在、国内総旅行者数と比較して、大幅な増加傾
向を維持しているからだ(図２)。 
 また、交流人口 (外国人)の多い地域と地域の財政力を示す財政力指数の上位１０県を見てみると、東
京都をはじめとする７県が一致した(表１)。 よって私たちは、 「交流人口が増加すれば財政力が強化
されるのではないか」という仮説を立てる。 
 
 
図 1 総人口増減率 
出典：総務省「国勢調査」 、国立社会保障・人口問題研究所「日本の地域別将来推計人口」 
 
 
 
 
 
-8
-6
-4
-2
0
2
4
6
1 9 7 0 1 9 8 0 1 9 9 0 2 0 0 0 2 0","考察する必要があります。 
 
質問項目が多いデータの可視化には、性格の似た項目をまとめるように工夫す
ると考察がしやすいのではないでしょうか。 
 

交流人口増加による愛媛県の活性化 
白石大悟・高田蒼大・武田裕喜 
愛媛県立松山南高等学校 
1. はじめに 
 現在日本、特に地方部では少子高齢化に伴う大規模な過疎化が進行している（図 1） 。 
2020 年以降は「国立社会保障・人口問題研究所」のデータ（平成 30 年 3 月公表）に基づく推計値では
あるが、首都である東京でさえ人口が減少していくようだ。人口減少に歯止めをかけるべく実行すべき
は人口の増加だろう。しかし、表一のとおり全国のいたるところで人口減少は進んでいるため、他県か
らの移住で愛媛県の人口問題が解決になっても、他県の状況が悪化していくことになる。そこで私たち
が目を付けたのは『交流人口』だ。交流人口とは外部からある地域に目的問わず訪れる人のことで、人
口減少による経済の縮小の穴埋めとして交流人口による経済効果に期待するということだ。 交流人口の
ターゲットとしては外国人旅行客とする。なぜなら、現在、国内総旅行者数と比較して、大幅な増加傾
向を維持しているからだ(図２)。 
 また、交流人口 (外国人)の多い地域と地域の財政力を示す財政力指数の上位１０県を見てみると、東
京都をはじめとする７県が一致した(表１)。 よって私たちは、 「交流人口が増加すれば財政力が強化
されるのではないか」という仮説を立てる。",references/awards/text/2018/high-school/2018H-kyoukai.txt,references/awards/notes/2018/high-school/2018H-kyoukai.md
2018,paper,高校生の部,特別賞,機械学習による15歳未満人口の推定,伊藤 寛子(渋谷教育学園幕張高等学校) 機械学習により人口統計データを分析することを試み、その過程を詳細に記載,,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018H-tokubetu.pdf,references/awards/raw/2018/high-school/2018H-tokubetu.pdf,2026-08-17T07:53:46.763074+00:00,ee2ce392120faa6ac21575b5fb9c9873afab23047af5f42b02ef30942afb5d19,455705,2018H-tokubetu,7,7646,相関分析 / 重回帰 / 機械学習,人口・移住,"目的を明確にすると良いでしょう。 
 
入力データが「人口総数」 「総面積」 「可住地面積」となっていますが、この３
変数で「15 歳未満人口」を予測することが、なぜ意味があるかなどを示すと良い
でしょう。 
 
この特別賞は社会課題の解決という審査の視点とは少し異なりますが、 「技術
賞」という位置づけと考えて下さい。これからも機械学習の勉強を続けてくださ
い。 
 

機械学習による 15 歳未満人口の推定
伊藤　寛子
渋谷教育学園幕張高等学校１年
1. はじめに
　 近年、都市への人口集中が進んでいるとか、村落において少子化が顕著であるといった報道を目にするこ
とが多い。元々機械学習に興味があった私はこのような報道を見聞きして、市町村別の人口総数・総面積・
可住地面積の値から、回帰モデルを用いた機械学習による15歳未満人口を推定できるではないかと考えた。 
　なぜこれらのデータに目をつけたか。それは、少子化が進んでいる地域は村落が多いと言われることから、
その地域の村落度合いを測ることができるデータ、すなわち人口総数・総面積・可住地面積を用いれば良い
と考えたからだ。 
　本研究の手法が実現することにより、例えば人口急増時の教育施設や福祉施設の需要を予測することが容
易になり、公立学校の運営や、少子化対策に役立つと考えられる。 
　そこで本研究では、線形回帰を用いた機械学習により、市町村別の人口総数・総面積（北方地域及び竹島
を除く）・可住地面積から、15歳未満人口の推定","結論・今後の展望 
5 .1. 15 歳未満人口の推定の精度 
　５回平均の相関係数・決定係数共に 0.9 を超える高い数値が出ており、概ね推定精度は良好であった。ま
た、１回ごとの結果で見ても、決定係数は 0.98 を超える高い数値を安定して出しており、精度はかなり高
いといえよう。 
表１ スコア
回数 スコア
１回目 0.9886389795692969
２回目 0.9908011704351442
３回目 0.9854055839021446
４回目 0.9814707632552758
５回目 0.9905348525568049
平均 0.987370269943733
 15歳未満人口が０人の市町村については、相対誤差による推定値の評価をできないため、ここでは考えな
xi
いものとする。また、以下の相対誤差やそれを用いた指標による評価を行っている部分についても同様であ
る。なお、今回の分析においてテストデータとなった市町村のうち、15歳未満人口が０人の市町村は２市町
村であった。
 5
相対誤差の平均
-0.6
-0.3
0
0.3
0.6
0.9
1.2
1.5
1.8
実際の15歳未満人口（人）
0 37500 75000 112500 150000 187500 225000 262500 300000
0.038
平均値
図３　実際の 15 歳未満人口と推定値の相対誤差

5 .2. 課題 
　図３からもわかるように、実際の15歳未満人口が少ない、概ね 1",references/awards/text/2018/high-school/2018H-tokubetu.txt,references/awards/notes/2018/high-school/2018H-tokubetu.md
2018,paper,大学生・一般の部,総務大臣賞,地方創生における三つの「鍵」,平原 幸輝(早稲田大学人間科学部人間環境科学科) 地方創生のコアである人口増減について、「大学進学率」、「人口当たり医師数」、「労働力人口率」の3つの指標が強い影響力を持っていると指摘。これらの指標に基づき、各市町村を類型化,,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018G-daijin.pdf,references/awards/raw/2018/university-general/2018G-daijin.pdf,2026-08-17T07:53:46.763074+00:00,f42cf1ccc81f9c125c530a557f3bdceab50df9f8f17043a63335b82b29efc969,1419372,2018G-daijin,9,28821,記述統計・可視化 / 相関分析 / 重回帰,人口・移住,"はじめに 
 
 現代の⽇本は、 ⼈⼝減少 問題に直⾯している。 総務省統計局『⼈⼝推計』の 「 10 ⽉ 1 ⽇ 現在⼈⼝」の推
移を⾒ ると、 1945 年以降 続いていた ⼈⼝増加は 2004 年をピークに終焉を迎え、 2011 年から 7 年連続で⼈⼝
減少を記録している。また、 国勢調査においても、 調査開始以来初 となる⼈⼝減少 を 2015 年に記録した 。 
 加えて、現代の⽇本は、少⼦⾼齢化 問題にも直⾯している。 15 歳未満の年少 ⼈⼝が総⼈⼝に占める割合は
1975 年以降減少し、 65 歳以上の⽼齢 ⼈⼝が総⼈⼝に占める割合 ( ⾼齢化率 ) は 1948 年以降増加している。世
界保健機関 (WHO) は⾼齢化率に基づいた社会 分類を定義しているが、 ⽇本の⾼齢化率は、 1970 年に「⾼齢
化社会」と⾔われる 7% を超過し、 1994 年には「⾼齢社会」と⾔われる 14% を、 2007 年には「超⾼齢社会」
と⾔われる 21% を超過し、 2017 年には 27.7 % という値を記録するほど、少⼦⾼齢化が深刻化している。 
 ⼈⼝減少と少⼦⾼齢化が深刻化する 今、⼆つの問題を⾷い⽌めなくては、⽇本のさらなる発展どころか、
経済⼒の維持すら困難になるだろう。そして、その解決のために「地⽅創⽣」が必要となるのである 。 
 本稿では、 それぞれの地域で 地⽅創⽣としての 政 策を実施する際に、⾃らの地域がどういった 特性 を持っ
ているかを把握する","考察の手
堅さ、地方創生に資する仮説を示した論文として評価します。 
 
当てはめたモデルの妥当性分析や因果関係の逆転を緩和しようとしている制御
変数の役割など将来議論すべき問題はありますが、人口増減に関する結果の考察
として地域類型化を行い、ビジュアルな地図としてまとめたところに工夫が見ら
れました。 
 
人口増減に関して重回帰分析で「人口増減率」の要因として、 「自然増減率」と
「社会増減率」に分けて分析していますが、結果の考察も要因別に行えばより良
かったでしょう。 
 
大学生単著の論文として高い実証能力を示されており、今後も研鑽を続けてく
ださい。 
 

 1 
地⽅創⽣における 三つの 「鍵」 
― 現代⽇本の現状理解と 地域特性による 類型化― 
 
代表者 ・ 平原 幸輝 
 
早稲⽥⼤学 ⼈間科学部 ⼈間環境科学科 
 
序章・はじめに 
 
 現代の⽇本は、 ⼈⼝減少 問題に直⾯している。 総務省統計局『⼈⼝推計』の 「 10 ⽉ 1 ⽇ 現在⼈⼝」の推
移を⾒ ると、 1945 年以降 続いていた ⼈⼝増加は 2004 年をピークに終焉を迎え、 2011 年から 7 年連続で⼈⼝
減少を記録している。また、 国勢調査においても、 調査開始以来初 となる⼈⼝減少 を 2015 年に記録した 。 
 加えて、現代の⽇本は、少⼦⾼齢化 問題にも直⾯している。 15 歳未満の年少 ⼈⼝が総⼈⼝に占める割合は
1975 年以降減少し、 65 歳以上の⽼齢 ⼈⼝が総",references/awards/text/2018/university-general/2018G-daijin.txt,references/awards/notes/2018/university-general/2018G-daijin.md
2018,paper,大学生・一般の部,優秀賞,人口規模によって異なる保育所数・保育所在所児数・定員充足率の関係,小野島 昂洋(早稲田大学大学院教育学研究科) 保育所数、利用者数、定員充足率は市町村の規模によって、その関係性に差異があることを確認した上で、政策立案においてはこの差異を考慮する必要があると指摘,,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018G-yuusyuu.pdf,references/awards/raw/2018/university-general/2018G-yuusyuu.pdf,2026-08-17T07:53:46.763074+00:00,f285b8465f03dfcc050ff3c3d7be0fc3e8f006c7dda676101e13825c490bec2e,377661,2018G-yuusyuu,6,7918,記述統計・可視化 / 相関分析 / 重回帰,人口・移住 / 福祉・子育て,"目的 
 
 近年の日本の人口減少および少子高齢化は、労働力率の低下をもたらしている。 総務省の「労働力調査」
(1)
によれ
ば 1990 年に 63.3% 、 2000 年に 62.4% あった労働力率は 2010 年には 59.6% に下がり、 2017 年にはやや回復して 60.5%
にあがったものの、低い労働力率 は 日本の 課題となっている。こうした状況のもと、 高齢者や女性が 新たな労働力の
担い手と注目されている。 2016 年に閣議決定された「ニッポン一億総活躍プラン」では、 希望出生率 1.8 を目標に、
子育ての環境整備 が掲げられている。 
子育てに大きく関わる保育の受け皿に目を向けると、近年 子どもを保育園に入れるための活動 である「保活」とい
う言葉に代表されるように、 待機児童問題が 喫緊の課題として挙げられている。 政府は 2013 年に「待機児童解消加速
化プラン」に策定し 、 地方自治体の保育の受け皿の拡大を支援している。 厚生労働省の「保育所等関連状況取りまと
め（平成 30 年 4 月 1 日） 」
( 2 )
は 、 プラン策定以後 5 年間で 53.5 万人分の保育 の受け皿が拡大し 、待機児童数も 10 年
ぶりに 2 万人を 下回ったと報告しているが、 政府が目標とする 待機児童数 0 は達成できていない状況にある。 
厚生労働省の 上記の報告では、 待機児童数については地方自治体をベースに報告しているが、保育所等の定員につ
いては","考察したことを高く評
価します。 
 

 
 
人口規模によって異なる 
保育所数・ 保育所在所児数 ・定員充足率の 関係 
 
 
小野島 昂洋 
 
早稲田大学大学院教育学 研究科 
 
 
1. 研究の背景と目的 
 
 近年の日本の人口減少および少子高齢化は、労働力率の低下をもたらしている。 総務省の「労働力調査」
(1)
によれ
ば 1990 年に 63.3% 、 2000 年に 62.4% あった労働力率は 2010 年には 59.6% に下がり、 2017 年にはやや回復して 60.5%
にあがったものの、低い労働力率 は 日本の 課題となっている。こうした状況のもと、 高齢者や女性が 新たな労働力の
担い手と注目されている。 2016 年に閣議決定された「ニッポン一億総活躍プラン」では、 希望出生率 1.8 を目標に、
子育ての環境整備 が掲げられている。 
子育てに大きく関わる保育の受け皿に目を向けると、近年 子どもを保育園に入れるための活動 である「保活」とい
う言葉に代表されるように、 待機児童問題が 喫緊の課題として挙げられている。 政府は 2013 年に「待機児童解消加速
化プラン」に策定し 、 地方自治体の保育の受け皿の拡大を支援している。 厚生労働省の「保育所等関連状況取りまと
め（平成 30 年 4 月 1 日） 」
( 2 )
は 、 プラン策定以後 5 年間で 53.5 万人分の保育 の受け皿が拡大し 、待機児童数も 10 年
ぶりに 2 万",references/awards/text/2018/university-general/2018G-yuusyuu.txt,references/awards/notes/2018/university-general/2018G-yuusyuu.md
2018,paper,大学生・一般の部,日本統計協会賞,地方創生に向けた東京一極集中是正のための定量的都市圏選定指標の提案,池田 泰成、柴辻 優樹、鶏内 朋也、石川 貴啓、佐野 岳史(慶應義塾大学リーディングプログラム) 首都機能を他の都市へ移転することを想定し、地理、経済、生活に係る指標を使って、移転にふさわしい都市を具体的に選定,,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018G-kyoukai.pdf,references/awards/raw/2018/university-general/2018G-kyoukai.pdf,2026-08-17T07:53:46.763074+00:00,2f9ffcce4e9dfea1f2a255d7ac8ecff6e85bd7a2e0addbc8a998c5b87a1167dc,445791,2018G-kyoukai,7,9624,相関分析 / クラスタリング,人口・移住,"目的として，現在東京に集中している首都機能を移転する都市圏の中心地としてふさ
わしい都市を選定するための指標を提案し，これをもとに候補都市を選定する． 
 
a. 東京一極集中 とその対応 
現在， 日本は人口や政治・行政， 経済， 文化の諸機能が東京へ集中しており， この状況が問題視されている [1] ．
例えば人口や大学数は東京圏のみで全国の約 30% を占めており，とりわけ所属する学生数は東京圏のみで日本
全国の 40% にのぼる．このような状況は東京圏の優位性を高めることにつながり，この結果さらに東京に人口
や国家の重要な機能を集中させる結果となる． 
東京一極集中は以前より，日本の抱える課題の一つとして議論が行われている．人口が東京圏に集中するこ
とで周辺地域が過密状態となり，これによる住宅問題や通勤時の混雑，大量に発生する廃棄物や環境汚染，犯
罪数の増加等の様々な問題が発生する．東京圏の過密状態は国際政治の観点でも問題となっている．東京の過
密状態は，要人警護の観点では歓迎されるものではなく，その実行を困難にしている．また需要に 伴う地価や
オフィス賃料の向上も，経済的な観点から問題とされる．さらに， 2011 年 3 月 11 日の東日本大震災をはじめと
する近年の日本における災害状況を鑑みれば，政治・経済機能の中枢が東京圏に集中しており，東京が被災し
た際には日本国の主機能が停止しかねない状況は極めて危うい状況にあると考えられる．このような懸念を背
景に，日本にお","結論もインパクトがあります。 
 
一方、結論の妥当性は選択した 16 項目のデータに強く依存しますので、それを
利用した理由や先行研究の記述などがあると良いでしょう。 
 
また、選択した項目間の相関なども示すべきでしょう。公的統計の利用という
意味では、統計モデル的接近も試みることも期待しています。 
 

地方創生に向けた 東京一極集中是正のための 
定量的 都市圏選定指標の提案 
 
 
池田 泰成
*
・ 柴辻 優樹
*
・ 鶏内 朋也
*
・ 石川 貴啓
*
・ 佐野 岳史
*
 
 
*: 慶応義塾 大学 リーディングプログラム 
 
 
1. 背景 
本研究では地方創生を目的として，現在東京に集中している首都機能を移転する都市圏の中心地としてふさ
わしい都市を選定するための指標を提案し，これをもとに候補都市を選定する． 
 
a. 東京一極集中 とその対応 
現在， 日本は人口や政治・行政， 経済， 文化の諸機能が東京へ集中しており， この状況が問題視されている [1] ．
例えば人口や大学数は東京圏のみで全国の約 30% を占めており，とりわけ所属する学生数は東京圏のみで日本
全国の 40% にのぼる．このような状況は東京圏の優位性を高めることにつながり，この結果さらに東京に人口
や国家の重要な機能を集中させる結果となる． 
東京一極集中は以前より，日本の抱える課題の一つとして議論が行われている．人口が東京圏に集中するこ
とで周辺地域が過密状態となり，これによる",references/awards/text/2018/university-general/2018G-kyoukai.txt,references/awards/notes/2018/university-general/2018G-kyoukai.md
2018,paper,大学生・一般の部,特別賞,日本の全市町村における人口の自然増減の分布と説明要因,"小野 恵子(国際基督教大学 社会科学研究所) 宮内 はじめ(Code for Nagoya, OSGeo財団日本支部) 白松 俊(名古屋工業大学大学院 工学研究科) 河口 信夫(名古屋大学大学院 工学研究科) 五十嵐 康伸(パーソルキャリア株式会社) 人口の自然減少について、地理的・時間的な分布を明らかにするとともに、高齢者率、若年女性比、女性・子ども比、都市圏かどうかが影響していると指摘",,https://www.nstac.go.jp/sys/files/sites/3/static/statcompe/files/2018/2018G-tokubetu.pdf,references/awards/raw/2018/university-general/2018G-tokubetu.pdf,2026-08-17T07:53:46.763074+00:00,4ae9f04947a9b20b5359d8ac1f6bd01fa5007da053ab2732b0f9c663c3eb2d2c,1343433,2018G-tokubetu,9,13596,記述統計・可視化 / 相関分析 / 時系列 / 空間分析,人口・移住,"研究の目的と問題意識の背景 
 日本の総人口は 7 年連続で減少し、日本は不可逆的な人口減少時代に突入した。日本における人口
の増減はこれまでの推移と将来予測ともに、地域によって大きな格差があり、大都市圏はむしろ人口
が増え、地方の人口は縮小する傾向が見られる 1）。人口の増減は死亡数と出生数のバランスから来る
自然増減と、転入と転出の差から生まれる社会増減に分けて考えられるが、日本では多くの場合、人
口の自然減と社会減が同時に起こっており、自然減が人口全体の減少にもたらす影響が大きいことが
わかっている 2）。一方で、多産多死から少産少死社会への転換にともなう人口の高齢化、少子化、人
口減少は日本のみならず、多くの先進国で観察されている 3）。欧州では、国レベルで見ると 17 カ国で
人口の自然減が起こっており、地域レベルで見ると欧州全土の郡のうち 58%において死亡数が出生数
を上回っている 4）。米国においても、移民の流入が続いているため人口全体は減っていないものの、
死亡数が出生数を上回ることで人口の自然減が起こっている地域（郡）の数は増加傾向にある 5）。
Johnson らは 2000 年以降のデータを検討し、米国と欧州の両方において多くの郡で人口の自然減が起
こっており、高齢化、出産年齢女性の割合と出生率の低下などがその原因となっていることを示した
4）。 
 日本においては 2000 年代初頭から、近い将来、人口が減少に転じるという「衝撃」6）を踏まえて、
各地の","まとめた統計データを入手・分析しやすいような形で公開するオープン・データの動きが
広がるにつれて、日本の全市町村（1,741）についても、学生や研究者がより体系的で深い調査研究を
行える環境が整いつつある。本研究は、総務省が政府のオープンデータの利活用を促進するために公
開した教育用データセット（ SSDSE、https://www.nstac.go.jp/SSDSE/）に、政府統計の総合窓口 E-Stat
（https://www.e-stat.go.jp/）から得た過去の人口統計を加えて分析を行う。 
 さらに、著者らが開発した、全市町村の人口データを地図上で簡単に見られるデータ可視化ツール
「未来スカウター」についても紹介する。 
 
第 2 章 研究方法と手順 
 人口の自然減少は比較的新しい現象であり、人口動態学においても研究の歴史は深くない。米国では 20
世紀中ごろから一部の地域で自然減が観察されるようになり、 Johnson らは米国での研究で得られた知見を
欧州にも応用し、 21 世紀初頭の欧州・米国の両方で、地域レベルでは広範囲で自然減が起こっていること
な ど を 明 ら か に し た 。 本 論 文 で は 、Johnson ら が 人 口 動 態 研 究 の ト ッ プ 学 術 誌 で あ るPopulation and 
Development Review に発表した分析 4）、分析単位として使われた米国と欧州における County（郡）に最も",references/awards/text/2018/university-general/2018G-tokubetu.txt,references/awards/notes/2018/university-general/2018G-tokubetu.md
